Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
singlecenter-48-n9.txt, 1, 0.5, 9, 374.573, 17, 8, 603, 3613, 1035, 236.598, 22106
singlecenter-alpha_3-6-n250.txt, 1, 0.333333, 250, 2213.07, 511, 261, 1596, 107712, 9399, 1602.47, 136716
singlecenter-alpha_1-68-n20.txt, 1, 1, 20, 646.76, 148, 158, 677, 40855, 2486, 486.506, 61374
singlecenter-1-n375.txt, 1, 0.5, 375, 2918.98, 828, 453, 2129, 177249, 14608, 2039.61, 212403
singlecenter-alpha_1-14-n375.txt, 1, 1, 375, 2833.18, 2467, 2655, 2071, 679588, 31035, 2277.57, 731858
singlecenter-alpha_1-17-n6.txt, 1, 1, 6, 543.347, 19, 18, 654, 5616, 947, 324.643, 23852
singlecenter-6-n250.txt, 1, 0.5, 250, 2213.07, 547, 299, 1584, 116307, 10175, 1611.36, 146247
singlecenter-alpha_1-89-n75.txt, 1, 1, 75, 1139.55, 539, 572, 2772, 143592, 6920, 910.852, 170989
singlecenter-15-n6.txt, 1, 0.5, 6, 267.742, 11, 5, 604, 2425, 990, 193.653, 20692
singlecenter-8-n500.txt, 1, 0.5, 500, 3134.85, 1092, 594, 4990, 232496, 23705, 2348.31, 287356
singlecenter-alpha_3-100-n100.txt, 1, 0.333333, 100, 1397.99, 206, 106, 1005, 44678, 3904, 959.062, 66761
singlecenter-alpha_3-13-n6.txt, 1, 0.333333, 6, 395.207, 11, 5, 677, 2533, 1083, 206.769, 21376
singlecenter-17-n6.txt, 1, 0.5, 6, 543.347, 12, 6, 556, 2850, 989, 285.38, 21180
singlecenter-alpha_3-6-n5.txt, 1, 0.333333, 5, 359.574, 11, 6, 653, 2679, 927, 186.828, 21074
singlecenter-alpha_1-114-n250.txt, 1, 1, 250, 2254.47, 1669, 1793, 1558, 657552, 22470, 1811.62, 705378
singlecenter-27-n7.txt, 1, 0.5, 7, 299.714, 13, 6, 657, 2825, 1015, 246.115, 20982
singlecenter-alpha_3-3-n5.txt, 1, 0.333333, 5, 113.906, 13, 8, 606, 3197, 855, 35.2768, 21332
singlecenter-alpha_1-38-n8.txt, 1, 1, 8, 514.708, 33, 35, 845, 9714, 1104, 420.463, 41764
singlecenter-alpha_3-75-n50.txt, 1, 0.333333, 50, 1058.39, 99, 49, 25548, 34108, 3511, 696.271, 80848
